품목,시도,시군구,k2,적정온도,경고임계,위험임계,결실개시년,경제수명년,현재재배면적_ha,현재단수_kg_ha,현재단가_원kg,시나리오,중심연도,생육기기온,편차,판정,저온요구도
감,전남,강진군,강진,20.0,1.4,1.7,5,30,18.1,13568.0,1438.0,ssp585,2038,23.43,3.43,위험,644
감,전남,강진군,강진,20.0,1.4,1.7,5,30,18.1,13568.0,1438.0,ssp585,2048,24.34,4.34,위험,566
감,전남,강진군,강진,20.0,1.4,1.7,5,30,18.1,13568.0,1438.0,ssp585,2058,25.34,5.34,위험,497
감,전남,강진군,강진,20.0,1.4,1.7,5,30,18.1,13568.0,1438.0,ssp585,2068,26.4,6.4,위험,396
감,전남,강진군,강진,20.0,1.4,1.7,5,30,18.1,13568.0,1438.0,ssp585,2078,27.4,7.4,위험,309
감,전북,임실군,임실,20.0,1.4,1.7,5,30,17.4,12899.0,1691.0,관측,2005,18.33,-1.67,적합,1475
감,전북,임실군,임실,20.0,1.4,1.7,5,30,17.4,12899.0,1691.0,ssp245,2028,20.21,0.21,경고,1269
감,전북,임실군,임실,20.0,1.4,1.7,5,30,17.4,12899.0,1691.0,ssp245,2038,20.72,0.72,경고,1212
감,전북,임실군,임실,20.0,1.4,1.7,5,30,17.4,12899.0,1691.0,ssp245,2048,21.18,1.18,경고,1163
감,전북,임실군,임실,20.0,1.4,1.7,5,30,17.4,12899.0,1691.0,ssp245,2058,21.63,1.63,주의,1123
감,전북,임실군,임실,20.0,1.4,1.7,5,30,17.4,12899.0,1691.0,ssp245,2068,21.95,1.95,위험,1089
감,전북,임실군,임실,20.0,1.4,1.7,5,30,17.4,12899.0,1691.0,ssp245,2078,22.33,2.33,위험,1034
감,전북,임실군,임실,20.0,1.4,1.7,5,30,17.4,12899.0,1691.0,ssp585,2028,20.42,0.42,경고,1249
감,전북,임실군,임실,20.0,1.4,1.7,5,30,17.4,12899.0,1691.0,ssp585,2038,21.11,1.11,경고,1162
감,전북,임실군,임실,20.0,1.4,1.7,5,30,17.4,12899.0,1691.0,ssp585,2048,21.87,1.87,위험,1064
감,전북,임실군,임실,20.0,1.4,1.7,5,30,17.4,12899.0,1691.0,ssp585,2058,22.69,2.69,위험,973
감,전북,임실군,임실,20.0,1.4,1.7,5,30,17.4,12899.0,1691.0,ssp585,2068,23.54,3.54,위험,843
감,전북,임실군,임실,20.0,1.4,1.7,5,30,17.4,12899.0,1691.0,ssp585,2078,24.35,4.35,위험,732
감,전북,진안군,진안,20.0,1.4,1.7,5,30,5.8,36497.0,1547.0,관측,2005,17.86,-2.14,적합,1535
감,전북,진안군,진안,20.0,1.4,1.7,5,30,5.8,36497.0,1547.0,ssp245,2028,19.64,-0.36,적합,1327
감,전북,진안군,진안,20.0,1.4,1.7,5,30,5.8,36497.0,1547.0,ssp245,2038,20.13,0.13,경고,1271
감,전북,진안군,진안,20.0,1.4,1.7,5,30,5.8,36497.0,1547.0,ssp245,2048,20.57,0.57,경고,1224
감,전북,진안군,진안,20.0,1.4,1.7,5,30,5.8,36497.0,1547.0,ssp245,2058,21.0,1.0,경고,1182
감,전북,진안군,진안,20.0,1.4,1.7,5,30,5.8,36497.0,1547.0,ssp245,2068,21.3,1.3,경고,1149
감,전북,진안군,진안,20.0,1.4,1.7,5,30,5.8,36497.0,1547.0,ssp245,2078,21.66,1.66,주의,1097
감,전북,진안군,진안,20.0,1.4,1.7,5,30,5.8,36497.0,1547.0,ssp585,2028,19.84,-0.16,적합,1331
감,전북,진안군,진안,20.0,1.4,1.7,5,30,5.8,36497.0,1547.0,ssp585,2038,20.5,0.5,경고,1244
감,전북,진안군,진안,20.0,1.4,1.7,5,30,5.8,36497.0,1547.0,ssp585,2048,21.23,1.23,경고,1149
감,전북,진안군,진안,20.0,1.4,1.7,5,30,5.8,36497.0,1547.0,ssp585,2058,22.01,2.01,위험,1059
감,전북,진안군,진안,20.0,1.4,1.7,5,30,5.8,36497.0,1547.0,ssp585,2068,22.82,2.82,위험,937
감,전북,진안군,진안,20.0,1.4,1.7,5,30,5.8,36497.0,1547.0,ssp585,2078,23.6,3.6,위험,834
감,경북,안동시,안동,20.0,1.4,1.7,5,30,10.3,20668.0,1388.0,관측,2005,19.36,-0.64,적합,1367
감,경북,안동시,안동,20.0,1.4,1.7,5,30,10.3,20668.0,1388.0,ssp245,2028,21.22,1.22,경고,1174
감,경북,안동시,안동,20.0,1.4,1.7,5,30,10.3,20668.0,1388.0,ssp245,2038,21.67,1.67,주의,1131
감,경북,안동시,안동,20.0,1.4,1.7,5,30,10.3,20668.0,1388.0,ssp245,2048,22.09,2.09,위험,1086
감,경북,안동시,안동,20.0,1.4,1.7,5,30,10.3,20668.0,1388.0,ssp245,2058,22.53,2.53,위험,1044
감,경북,안동시,안동,20.0,1.4,1.7,5,30,10.3,20668.0,1388.0,ssp245,2068,22.84,2.84,위험,1010
감,경북,안동시,안동,20.0,1.4,1.7,5,30,10.3,20668.0,1388.0,ssp245,2078,23.22,3.22,위험,965
감,경북,안동시,안동,20.0,1.4,1.7,5,30,10.3,20668.0,1388.0,ssp585,2028,21.35,1.35,경고,1183
감,경북,안동시,안동,20.0,1.4,1.7,5,30,10.3,20668.0,1388.0,ssp585,2038,22.01,2.01,위험,1102
감,경북,안동시,안동,20.0,1.4,1.7,5,30,10.3,20668.0,1388.0,ssp585,2048,22.72,2.72,위험,1016
감,경북,안동시,안동,20.0,1.4,1.7,5,30,10.3,20668.0,1388.0,ssp585,2058,23.53,3.53,위험,929
감,경북,안동시,안동,20.0,1.4,1.7,5,30,10.3,20668.0,1388.0,ssp585,2068,24.39,4.39,위험,808
감,경북,안동시,안동,20.0,1.4,1.7,5,30,10.3,20668.0,1388.0,ssp585,2078,25.26,5.26,위험,703
감,전남,담양군,담양,20.0,1.4,1.7,5,30,11.0,18197.0,1661.0,관측,2005,19.93,-0.07,적합,1111
감,전남,담양군,담양,20.0,1.4,1.7,5,30,11.0,18197.0,1661.0,ssp245,2028,21.9,1.9,위험,921
감,전남,담양군,담양,20.0,1.4,1.7,5,30,11.0,18197.0,1661.0,ssp245,2038,22.43,2.43,위험,870
감,전남,담양군,담양,20.0,1.4,1.7,5,30,11.0,18197.0,1661.0,ssp245,2048,22.92,2.92,위험,825
감,전남,담양군,담양,20.0,1.4,1.7,5,30,11.0,18197.0,1661.0,ssp245,2058,23.39,3.39,위험,785
감,전남,담양군,담양,20.0,1.4,1.7,5,30,11.0,18197.0,1661.0,ssp245,2068,23.74,3.74,위험,752
감,전남,담양군,담양,20.0,1.4,1.7,5,30,11.0,18197.0,1661.0,ssp245,2078,24.16,4.16,위험,700
감,전남,담양군,담양,20.0,1.4,1.7,5,30,11.0,18197.0,1661.0,ssp585,2028,22.11,2.11,위험,894
감,전남,담양군,담양,20.0,1.4,1.7,5,30,11.0,18197.0,1661.0,ssp585,2038,22.84,2.84,위험,813
감,전남,담양군,담양,20.0,1.4,1.7,5,30,11.0,18197.0,1661.0,ssp585,2048,23.63,3.63,위험,719
감,전남,담양군,담양,20.0,1.4,1.7,5,30,11.0,18197.0,1661.0,ssp585,2058,24.5,4.5,위험,634
감,전남,담양군,담양,20.0,1.4,1.7,5,30,11.0,18197.0,1661.0,ssp585,2068,25.42,5.42,위험,538
감,전남,담양군,담양,20.0,1.4,1.7,5,30,11.0,18197.0,1661.0,ssp585,2078,26.3,6.3,위험,459
감,전북,김제시,김제,20.0,1.4,1.7,5,30,20.4,9824.0,1572.0,관측,2005,20.33,0.33,경고,1045
감,전북,김제시,김제,20.0,1.4,1.7,5,30,20.4,9824.0,1572.0,ssp245,2028,21.95,1.95,위험,868
감,전북,김제시,김제,20.0,1.4,1.7,5,30,20.4,9824.0,1572.0,ssp245,2038,22.38,2.38,위험,822
감,전북,김제시,김제,20.0,1.4,1.7,5,30,20.4,9824.0,1572.0,ssp245,2048,22.78,2.78,위험,779
감,전북,김제시,김제,20.0,1.4,1.7,5,30,20.4,9824.0,1572.0,ssp245,2058,23.16,3.16,위험,743
감,전북,김제시,김제,20.0,1.4,1.7,5,30,20.4,9824.0,1572.0,ssp245,2068,23.44,3.44,위험,712
감,전북,김제시,김제,20.0,1.4,1.7,5,30,20.4,9824.0,1572.0,ssp245,2078,23.78,3.78,위험,667
감,전북,김제시,김제,20.0,1.4,1.7,5,30,20.4,9824.0,1572.0,ssp585,2028,22.11,2.11,위험,861
감,전북,김제시,김제,20.0,1.4,1.7,5,30,20.4,9824.0,1572.0,ssp585,2038,22.7,2.7,위험,786
감,전북,김제시,김제,20.0,1.4,1.7,5,30,20.4,9824.0,1572.0,ssp585,2048,23.35,3.35,위험,701
감,전북,김제시,김제,20.0,1.4,1.7,5,30,20.4,9824.0,1572.0,ssp585,2058,24.07,4.07,위험,628
감,전북,김제시,김제,20.0,1.4,1.7,5,30,20.4,9824.0,1572.0,ssp585,2068,24.83,4.83,위험,545
감,전북,김제시,김제,20.0,1.4,1.7,5,30,20.4,9824.0,1572.0,ssp585,2078,25.59,5.59,위험,475
감,전남,화순군,화순,20.0,1.4,1.7,5,30,30.7,6262.0,1479.0,관측,2005,20.17,0.17,경고,1090
감,전남,화순군,화순,20.0,1.4,1.7,5,30,30.7,6262.0,1479.0,ssp245,2028,22.31,2.31,위험,891
감,전남,화순군,화순,20.0,1.4,1.7,5,30,30.7,6262.0,1479.0,ssp245,2038,22.87,2.87,위험,838
감,전남,화순군,화순,20.0,1.4,1.7,5,30,30.7,6262.0,1479.0,ssp245,2048,23.4,3.4,위험,789
감,전남,화순군,화순,20.0,1.4,1.7,5,30,30.7,6262.0,1479.0,ssp245,2058,23.92,3.92,위험,747
감,전남,화순군,화순,20.0,1.4,1.7,5,30,30.7,6262.0,1479.0,ssp245,2068,24.31,4.31,위험,712
감,전남,화순군,화순,20.0,1.4,1.7,5,30,30.7,6262.0,1479.0,ssp245,2078,24.77,4.77,위험,657
감,전남,화순군,화순,20.0,1.4,1.7,5,30,30.7,6262.0,1479.0,ssp585,2028,22.49,2.49,위험,869
감,전남,화순군,화순,20.0,1.4,1.7,5,30,30.7,6262.0,1479.0,ssp585,2038,23.29,3.29,위험,784
감,전남,화순군,화순,20.0,1.4,1.7,5,30,30.7,6262.0,1479.0,ssp585,2048,24.15,4.15,위험,685
감,전남,화순군,화순,20.0,1.4,1.7,5,30,30.7,6262.0,1479.0,ssp585,2058,25.1,5.1,위험,601
감,전남,화순군,화순,20.0,1.4,1.7,5,30,30.7,6262.0,1479.0,ssp585,2068,26.08,6.08,위험,504
감,전남,화순군,화순,20.0,1.4,1.7,5,30,30.7,6262.0,1479.0,ssp585,2078,27.02,7.02,위험,421
감,경남,고성군,고성,20.0,1.4,1.7,5,30,24.6,7689.0,1407.0,관측,2005,20.56,0.56,경고,970
감,경남,고성군,고성,20.0,1.4,1.7,5,30,24.6,7689.0,1407.0,ssp245,2028,22.64,2.64,위험,789
감,경남,고성군,고성,20.0,1.4,1.7,5,30,24.6,7689.0,1407.0,ssp245,2038,23.23,3.23,위험,742
감,경남,고성군,고성,20.0,1.4,1.7,5,30,24.6,7689.0,1407.0,ssp245,2048,23.76,3.76,위험,698
감,경남,고성군,고성,20.0,1.4,1.7,5,30,24.6,7689.0,1407.0,ssp245,2058,24.26,4.26,위험,659
감,경남,고성군,고성,20.0,1.4,1.7,5,30,24.6,7689.0,1407.0,ssp245,2068,24.65,4.65,위험,631
감,경남,고성군,고성,20.0,1.4,1.7,5,30,24.6,7689.0,1407.0,ssp245,2078,25.07,5.07,위험,599
감,경남,고성군,고성,20.0,1.4,1.7,5,30,24.6,7689.0,1407.0,ssp585,2028,22.85,2.85,위험,799
감,경남,고성군,고성,20.0,1.4,1.7,5,30,24.6,7689.0,1407.0,ssp585,2038,23.64,3.64,위험,719
감,경남,고성군,고성,20.0,1.4,1.7,5,30,24.6,7689.0,1407.0,ssp585,2048,24.5,4.5,위험,633
감,경남,고성군,고성,20.0,1.4,1.7,5,30,24.6,7689.0,1407.0,ssp585,2058,25.45,5.45,위험,574
감,경남,고성군,고성,20.0,1.4,1.7,5,30,24.6,7689.0,1407.0,ssp585,2068,26.41,6.41,위험,487
감,경남,고성군,고성,20.0,1.4,1.7,5,30,24.6,7689.0,1407.0,ssp585,2078,27.33,7.33,위험,415
감,전북,무주군,무주,20.0,1.4,1.7,5,30,8.8,20455.0,1753.0,관측,2005,18.74,-1.26,적합,1473
감,전북,무주군,무주,20.0,1.4,1.7,5,30,8.8,20455.0,1753.0,ssp245,2028,20.49,0.49,경고,1263
감,전북,무주군,무주,20.0,1.4,1.7,5,30,8.8,20455.0,1753.0,ssp245,2038,20.96,0.96,경고,1208
감,전북,무주군,무주,20.0,1.4,1.7,5,30,8.8,20455.0,1753.0,ssp245,2048,21.41,1.41,주의,1162
감,전북,무주군,무주,20.0,1.4,1.7,5,30,8.8,20455.0,1753.0,ssp245,2058,21.84,1.84,위험,1121
감,전북,무주군,무주,20.0,1.4,1.7,5,30,8.8,20455.0,1753.0,ssp245,2068,22.15,2.15,위험,1089
감,전북,무주군,무주,20.0,1.4,1.7,5,30,8.8,20455.0,1753.0,ssp245,2078,22.5,2.5,위험,1038
감,전북,무주군,무주,20.0,1.4,1.7,5,30,8.8,20455.0,1753.0,ssp585,2028,20.72,0.72,경고,1255
감,전북,무주군,무주,20.0,1.4,1.7,5,30,8.8,20455.0,1753.0,ssp585,2038,21.37,1.37,경고,1169
감,전북,무주군,무주,20.0,1.4,1.7,5,30,8.8,20455.0,1753.0,ssp585,2048,22.09,2.09,위험,1078
감,전북,무주군,무주,20.0,1.4,1.7,5,30,8.8,20455.0,1753.0,ssp585,2058,22.9,2.9,위험,989
감,전북,무주군,무주,20.0,1.4,1.7,5,30,8.8,20455.0,1753.0,ssp585,2068,23.72,3.72,위험,871
감,전북,무주군,무주,20.0,1.4,1.7,5,30,8.8,20455.0,1753.0,ssp585,2078,24.54,4.54,위험,773
감,충남,보령시,보령,20.0,1.4,1.7,5,30,21.4,8052.0,1829.0,관측,2005,19.36,-0.64,적합,1034
감,충남,보령시,보령,20.0,1.4,1.7,5,30,21.4,8052.0,1829.0,ssp245,2028,21.33,1.33,경고,832
감,충남,보령시,보령,20.0,1.4,1.7,5,30,21.4,8052.0,1829.0,ssp245,2038,21.85,1.85,위험,777
감,충남,보령시,보령,20.0,1.4,1.7,5,30,21.4,8052.0,1829.0,ssp245,2048,22.33,2.33,위험,729
감,충남,보령시,보령,20.0,1.4,1.7,5,30,21.4,8052.0,1829.0,ssp245,2058,22.79,2.79,위험,688
감,충남,보령시,보령,20.0,1.4,1.7,5,30,21.4,8052.0,1829.0,ssp245,2068,23.14,3.14,위험,655
감,충남,보령시,보령,20.0,1.4,1.7,5,30,21.4,8052.0,1829.0,ssp245,2078,23.56,3.56,위험,618
감,충남,보령시,보령,20.0,1.4,1.7,5,30,21.4,8052.0,1829.0,ssp585,2028,21.49,1.49,주의,828
감,충남,보령시,보령,20.0,1.4,1.7,5,30,21.4,8052.0,1829.0,ssp585,2038,22.22,2.22,위험,740
감,충남,보령시,보령,20.0,1.4,1.7,5,30,21.4,8052.0,1829.0,ssp585,2048,23.0,3.0,위험,646
감,충남,보령시,보령,20.0,1.4,1.7,5,30,21.4,8052.0,1829.0,ssp585,2058,23.87,3.87,위험,583
감,충남,보령시,보령,20.0,1.4,1.7,5,30,21.4,8052.0,1829.0,ssp585,2068,24.8,4.8,위험,480
감,충남,보령시,보령,20.0,1.4,1.7,5,30,21.4,8052.0,1829.0,ssp585,2078,25.72,5.72,위험,397
감,경북,성주군,성주,20.0,1.4,1.7,5,30,8.8,18806.0,1391.0,관측,2005,20.03,0.03,경고,1356
감,경북,성주군,성주,20.0,1.4,1.7,5,30,8.8,18806.0,1391.0,ssp245,2028,21.81,1.81,위험,1183
감,경북,성주군,성주,20.0,1.4,1.7,5,30,8.8,18806.0,1391.0,ssp245,2038,22.3,2.3,위험,1139
감,경북,성주군,성주,20.0,1.4,1.7,5,30,8.8,18806.0,1391.0,ssp245,2048,22.76,2.76,위험,1097
감,경북,성주군,성주,20.0,1.4,1.7,5,30,8.8,18806.0,1391.0,ssp245,2058,23.18,3.18,위험,1063
감,경북,성주군,성주,20.0,1.4,1.7,5,30,8.8,18806.0,1391.0,ssp245,2068,23.51,3.51,위험,1035
감,경북,성주군,성주,20.0,1.4,1.7,5,30,8.8,18806.0,1391.0,ssp245,2078,23.86,3.86,위험,991
감,경북,성주군,성주,20.0,1.4,1.7,5,30,8.8,18806.0,1391.0,ssp585,2028,22.03,2.03,위험,1186
감,경북,성주군,성주,20.0,1.4,1.7,5,30,8.8,18806.0,1391.0,ssp585,2038,22.69,2.69,위험,1113
감,경북,성주군,성주,20.0,1.4,1.7,5,30,8.8,18806.0,1391.0,ssp585,2048,23.43,3.43,위험,1033
감,경북,성주군,성주,20.0,1.4,1.7,5,30,8.8,18806.0,1391.0,ssp585,2058,24.24,4.24,위험,957
감,경북,성주군,성주,20.0,1.4,1.7,5,30,8.8,18806.0,1391.0,ssp585,2068,25.07,5.07,위험,848
감,경북,성주군,성주,20.0,1.4,1.7,5,30,8.8,18806.0,1391.0,ssp585,2078,25.89,5.89,위험,757
감,전남,함평군,함평,20.0,1.4,1.7,5,30,18.9,8508.0,1661.0,관측,2005,20.37,0.37,경고,945
감,전남,함평군,함평,20.0,1.4,1.7,5,30,18.9,8508.0,1661.0,ssp245,2028,22.23,2.23,위험,774
감,전남,함평군,함평,20.0,1.4,1.7,5,30,18.9,8508.0,1661.0,ssp245,2038,22.72,2.72,위험,729
감,전남,함평군,함평,20.0,1.4,1.7,5,30,18.9,8508.0,1661.0,ssp245,2048,23.17,3.17,위험,685
감,전남,함평군,함평,20.0,1.4,1.7,5,30,18.9,8508.0,1661.0,ssp245,2058,23.59,3.59,위험,647
감,전남,함평군,함평,20.0,1.4,1.7,5,30,18.9,8508.0,1661.0,ssp245,2068,23.93,3.93,위험,617
감,전남,함평군,함평,20.0,1.4,1.7,5,30,18.9,8508.0,1661.0,ssp245,2078,24.31,4.31,위험,585
감,전남,함평군,함평,20.0,1.4,1.7,5,30,18.9,8508.0,1661.0,ssp585,2028,22.39,2.39,위험,766
감,전남,함평군,함평,20.0,1.4,1.7,5,30,18.9,8508.0,1661.0,ssp585,2038,23.08,3.08,위험,690
감,전남,함평군,함평,20.0,1.4,1.7,5,30,18.9,8508.0,1661.0,ssp585,2048,23.79,3.79,위험,605
감,전남,함평군,함평,20.0,1.4,1.7,5,30,18.9,8508.0,1661.0,ssp585,2058,24.6,4.6,위험,548
감,전남,함평군,함평,20.0,1.4,1.7,5,30,18.9,8508.0,1661.0,ssp585,2068,25.46,5.46,위험,461
감,전남,함평군,함평,20.0,1.4,1.7,5,30,18.9,8508.0,1661.0,ssp585,2078,26.29,6.29,위험,386
감,강원,삼척시,삼척,20.0,1.4,1.7,5,30,25.9,6116.0,1701.0,관측,2005,19.36,-0.64,적합,828
감,강원,삼척시,삼척,20.0,1.4,1.7,5,30,25.9,6116.0,1701.0,ssp245,2028,21.32,1.32,경고,607
감,강원,삼척시,삼척,20.0,1.4,1.7,5,30,25.9,6116.0,1701.0,ssp245,2038,21.85,1.85,위험,564
감,강원,삼척시,삼척,20.0,1.4,1.7,5,30,25.9,6116.0,1701.0,ssp245,2048,22.28,2.28,위험,528
감,강원,삼척시,삼척,20.0,1.4,1.7,5,30,25.9,6116.0,1701.0,ssp245,2058,22.8,2.8,위험,490
감,강원,삼척시,삼척,20.0,1.4,1.7,5,30,25.9,6116.0,1701.0,ssp245,2068,23.13,3.13,위험,470
감,강원,삼척시,삼척,20.0,1.4,1.7,5,30,25.9,6116.0,1701.0,ssp245,2078,23.54,3.54,위험,433
감,강원,삼척시,삼척,20.0,1.4,1.7,5,30,25.9,6116.0,1701.0,ssp585,2028,21.38,1.38,경고,654
감,강원,삼척시,삼척,20.0,1.4,1.7,5,30,25.9,6116.0,1701.0,ssp585,2038,22.12,2.12,위험,573
감,강원,삼척시,삼척,20.0,1.4,1.7,5,30,25.9,6116.0,1701.0,ssp585,2048,22.92,2.92,위험,499
감,강원,삼척시,삼척,20.0,1.4,1.7,5,30,25.9,6116.0,1701.0,ssp585,2058,23.83,3.83,위험,423
감,강원,삼척시,삼척,20.0,1.4,1.7,5,30,25.9,6116.0,1701.0,ssp585,2068,24.8,4.8,위험,321
감,강원,삼척시,삼척,20.0,1.4,1.7,5,30,25.9,6116.0,1701.0,ssp585,2078,25.73,5.73,위험,240
감,경북,칠곡군,칠곡,20.0,1.4,1.7,5,30,24.2,6307.0,1808.0,관측,2005,20.33,0.33,경고,1232
감,경북,칠곡군,칠곡,20.0,1.4,1.7,5,30,24.2,6307.0,1808.0,ssp245,2028,22.17,2.17,위험,1060
감,경북,칠곡군,칠곡,20.0,1.4,1.7,5,30,24.2,6307.0,1808.0,ssp245,2038,22.66,2.66,위험,1017
감,경북,칠곡군,칠곡,20.0,1.4,1.7,5,30,24.2,6307.0,1808.0,ssp245,2048,23.13,3.13,위험,976
감,경북,칠곡군,칠곡,20.0,1.4,1.7,5,30,24.2,6307.0,1808.0,ssp245,2058,23.57,3.57,위험,941
감,경북,칠곡군,칠곡,20.0,1.4,1.7,5,30,24.2,6307.0,1808.0,ssp245,2068,23.89,3.89,위험,912
감,경북,칠곡군,칠곡,20.0,1.4,1.7,5,30,24.2,6307.0,1808.0,ssp245,2078,24.27,4.27,위험,868
감,경북,칠곡군,칠곡,20.0,1.4,1.7,5,30,24.2,6307.0,1808.0,ssp585,2028,22.36,2.36,위험,1060
감,경북,칠곡군,칠곡,20.0,1.4,1.7,5,30,24.2,6307.0,1808.0,ssp585,2038,23.03,3.03,위험,986
감,경북,칠곡군,칠곡,20.0,1.4,1.7,5,30,24.2,6307.0,1808.0,ssp585,2048,23.77,3.77,위험,909
감,경북,칠곡군,칠곡,20.0,1.4,1.7,5,30,24.2,6307.0,1808.0,ssp585,2058,24.59,4.59,위험,832
감,경북,칠곡군,칠곡,20.0,1.4,1.7,5,30,24.2,6307.0,1808.0,ssp585,2068,25.46,5.46,위험,723
감,경북,칠곡군,칠곡,20.0,1.4,1.7,5,30,24.2,6307.0,1808.0,ssp585,2078,26.31,6.31,위험,631
감,전북,익산시,익산,20.0,1.4,1.7,5,30,24.3,5626.0,1614.0,관측,2005,20.13,0.13,경고,1144
감,전북,익산시,익산,20.0,1.4,1.7,5,30,24.3,5626.0,1614.0,ssp245,2028,21.82,1.82,위험,963
감,전북,익산시,익산,20.0,1.4,1.7,5,30,24.3,5626.0,1614.0,ssp245,2038,22.28,2.28,위험,914
감,전북,익산시,익산,20.0,1.4,1.7,5,30,24.3,5626.0,1614.0,ssp245,2048,22.7,2.7,위험,871
감,전북,익산시,익산,20.0,1.4,1.7,5,30,24.3,5626.0,1614.0,ssp245,2058,23.1,3.1,위험,834
감,전북,익산시,익산,20.0,1.4,1.7,5,30,24.3,5626.0,1614.0,ssp245,2068,23.39,3.39,위험,803
감,전북,익산시,익산,20.0,1.4,1.7,5,30,24.3,5626.0,1614.0,ssp245,2078,23.75,3.75,위험,754
감,전북,익산시,익산,20.0,1.4,1.7,5,30,24.3,5626.0,1614.0,ssp585,2028,22.02,2.02,위험,955
감,전북,익산시,익산,20.0,1.4,1.7,5,30,24.3,5626.0,1614.0,ssp585,2038,22.64,2.64,위험,876
감,전북,익산시,익산,20.0,1.4,1.7,5,30,24.3,5626.0,1614.0,ssp585,2048,23.32,3.32,위험,789
감,전북,익산시,익산,20.0,1.4,1.7,5,30,24.3,5626.0,1614.0,ssp585,2058,24.06,4.06,위험,710
감,전북,익산시,익산,20.0,1.4,1.7,5,30,24.3,5626.0,1614.0,ssp585,2068,24.86,4.86,위험,602
감,전북,익산시,익산,20.0,1.4,1.7,5,30,24.3,5626.0,1614.0,ssp585,2078,25.65,5.65,위험,530
감,충남,서천군,서천,20.0,1.4,1.7,5,30,5.2,25573.0,1792.0,관측,2005,19.41,-0.59,적합,1180
감,충남,서천군,서천,20.0,1.4,1.7,5,30,5.2,25573.0,1792.0,ssp245,2028,21.0,1.0,경고,1011
감,충남,서천군,서천,20.0,1.4,1.7,5,30,5.2,25573.0,1792.0,ssp245,2038,21.42,1.42,주의,965
감,충남,서천군,서천,20.0,1.4,1.7,5,30,5.2,25573.0,1792.0,ssp245,2048,21.81,1.81,위험,924
감,충남,서천군,서천,20.0,1.4,1.7,5,30,5.2,25573.0,1792.0,ssp245,2058,22.18,2.18,위험,892
감,충남,서천군,서천,20.0,1.4,1.7,5,30,5.2,25573.0,1792.0,ssp245,2068,22.46,2.46,위험,863
감,충남,서천군,서천,20.0,1.4,1.7,5,30,5.2,25573.0,1792.0,ssp245,2078,22.8,2.8,위험,819
감,충남,서천군,서천,20.0,1.4,1.7,5,30,5.2,25573.0,1792.0,ssp585,2028,21.14,1.14,경고,1014
감,충남,서천군,서천,20.0,1.4,1.7,5,30,5.2,25573.0,1792.0,ssp585,2038,21.72,1.72,위험,940
감,충남,서천군,서천,20.0,1.4,1.7,5,30,5.2,25573.0,1792.0,ssp585,2048,22.35,2.35,위험,860
감,충남,서천군,서천,20.0,1.4,1.7,5,30,5.2,25573.0,1792.0,ssp585,2058,23.05,3.05,위험,790
감,충남,서천군,서천,20.0,1.4,1.7,5,30,5.2,25573.0,1792.0,ssp585,2068,23.8,3.8,위험,685
감,충남,서천군,서천,20.0,1.4,1.7,5,30,5.2,25573.0,1792.0,ssp585,2078,24.54,4.54,위험,600
감,인천,강화군,강화,20.0,1.4,1.7,5,30,21.6,5603.0,1543.0,관측,2005,18.5,-1.5,적합,1421
감,인천,강화군,강화,20.0,1.4,1.7,5,30,21.6,5603.0,1543.0,ssp245,2028,20.07,0.07,경고,1215
감,인천,강화군,강화,20.0,1.4,1.7,5,30,21.6,5603.0,1543.0,ssp245,2038,20.5,0.5,경고,1166
감,인천,강화군,강화,20.0,1.4,1.7,5,30,21.6,5603.0,1543.0,ssp245,2048,20.89,0.89,경고,1117
감,인천,강화군,강화,20.0,1.4,1.7,5,30,21.6,5603.0,1543.0,ssp245,2058,21.25,1.25,경고,1080
감,인천,강화군,강화,20.0,1.4,1.7,5,30,21.6,5603.0,1543.0,ssp245,2068,21.52,1.52,주의,1048
감,인천,강화군,강화,20.0,1.4,1.7,5,30,21.6,5603.0,1543.0,ssp245,2078,21.88,1.88,위험,998
감,인천,강화군,강화,20.0,1.4,1.7,5,30,21.6,5603.0,1543.0,ssp585,2028,20.21,0.21,경고,1194
감,인천,강화군,강화,20.0,1.4,1.7,5,30,21.6,5603.0,1543.0,ssp585,2038,20.83,0.83,경고,1116
감,인천,강화군,강화,20.0,1.4,1.7,5,30,21.6,5603.0,1543.0,ssp585,2048,21.44,1.44,주의,1028
감,인천,강화군,강화,20.0,1.4,1.7,5,30,21.6,5603.0,1543.0,ssp585,2058,22.18,2.18,위험,944
감,인천,강화군,강화,20.0,1.4,1.7,5,30,21.6,5603.0,1543.0,ssp585,2068,22.98,2.98,위험,823
감,인천,강화군,강화,20.0,1.4,1.7,5,30,21.6,5603.0,1543.0,ssp585,2078,23.77,3.77,위험,722
감,경북,경주시,경주,20.0,1.4,1.7,5,30,8.4,13337.0,1531.0,관측,2005,19.94,-0.06,적합,1108
감,경북,경주시,경주,20.0,1.4,1.7,5,30,8.4,13337.0,1531.0,ssp245,2028,22.29,2.29,위험,920
감,경북,경주시,경주,20.0,1.4,1.7,5,30,8.4,13337.0,1531.0,ssp245,2038,22.93,2.93,위험,874
감,경북,경주시,경주,20.0,1.4,1.7,5,30,8.4,13337.0,1531.0,ssp245,2048,23.5,3.5,위험,827
감,경북,경주시,경주,20.0,1.4,1.7,5,30,8.4,13337.0,1531.0,ssp245,2058,24.08,4.08,위험,788
